samples,score,label,age,PC0,PC1,PC2
HG04006,15.0,1,0.6001245642330169,0.2803872204043554,0.7258956578492288,0.9437078934572277
HG04014,14.5,1,0.9828437793874332,0.5562179329849974,0.7252928381904422,0.7371765218616007
HG04015,10.5,1,0.542515459532634,0.5763347355567014,0.6880928089230678,0.718968380715695
HG04017,10.5,1,0.9609134911351817,0.0392166242699018,0.011371683464180382,0.3858557555543731
HG04018,8.0,0,0.7107623621225677,0.6513332641319293,0.19773641038305356,0.28143739524807576
HG04019,6.0,0,0.7711387984103959,0.3473436473542534,0.13436117039760598,0.16939729564953343
HG04020,11.5,1,0.8618123925275167,0.8570397647371838,0.3502700094042044,0.6704974046832852
HG04022,9.5,0,0.12838448160809313,0.6896713335654595,0.3521569128708234,0.8006895493607307
HG04023,10.5,1,0.6478557377562211,0.6029616211574975,0.5391705173149077,0.25408721853731586
HG04025,11.5,1,0.4754002358014362,0.188109010955558,0.2706086969143966,0.8103877522747818
HG04026,7.5,0,0.6738847356389637,0.46256265721386813,0.0029009495987818434,0.5952083249993446
HG04029,11.5,1,0.1907942194137875,0.21769468183824003,0.228565208139069,0.9276732336814133
HG04033,12.0,1,0.23618340361043633,0.2558577352030085,0.07536696828445333,0.24575720678898028
HG04035,10.5,1,0.09071389999885471,0.24502050156954358,0.5168477353911853,0.3928517217740658
HG04038,12.0,1,0.2804700432806997,0.05215103035504598,0.9971079336355912,0.08301178282386046
HG04039,7.5,0,0.5972116032436218,0.08611425304782006,0.5058503250701633,0.4635163143117934
HG04042,12.0,1,0.8593272694874894,0.021456611670763404,0.6983130693188987,0.7846719061747356
HG04047,6.0,0,0.5531819335511212,0.3169546577094655,0.23519138729367073,0.24457743474376814
HG04054,7.5,0,0.6938062630313728,0.37850427536032294,0.14986861400944684,0.9373840840834985
HG04056,6.0,0,0.463156892446156,0.6684387476298504,0.30424205978748253,0.685509081037848
HG04059,4.0,0,0.14064748071419997,0.7629153209913931,0.30249725041540665,0.09657665924734649
HG04060,4.5,0,0.1341658253247845,0.4491323921472046,0.05244380937801041,0.9962223449709486
HG04061,6.0,0,0.49923014071079985,0.6044863938797547,0.22133154519253095,0.9598786190456982
HG04062,9.0,0,0.4279103302133196,0.10066408959981532,0.32919631481398803,0.08013184560159947
HG04063,12.0,1,0.1969437422132746,0.36484507261727517,0.6231084101755462,0.8912555192535677
HG04070,10.0,0,0.3905159126910669,0.044594822151971525,0.9026628374716285,0.003065699472219463
HG04075,7.5,0,0.30735133152417426,0.9524347196531159,0.9139688610627349,0.8508398918926119
HG04076,6.0,0,0.01292396137697116,0.010752305073458812,0.3539869480214113,0.8299692518647259
HG04080,6.5,0,0.5922454509797574,0.2252254509820052,0.1826926985639582,0.6440754936115475
HG04090,9.5,0,0.41067774606254426,0.3052536159424596,0.4891445034211579,0.5555486872827479
HG04093,13.5,1,0.07603244233309259,0.28042450680014497,0.24368520695711882,0.4150125527099846
HG04094,8.5,0,0.15462032074347665,0.5273134999300639,0.9562787619372501,0.8470839272308641
HG04096,14.5,1,0.14226882887466075,0.9487330209743751,0.8974158987637522,0.36285005196624986
HG04098,13.0,1,0.31242750542939335,0.9023992129938602,0.15886534652198436,0.6837373098646009
HG04099,7.5,0,0.758863709586582,0.6034495132779192,0.94644977415451,0.5973158271213326
HG04100,4.0,0,0.10221739093643356,0.5602003758963121,0.18380337508943978,0.7125874973891732
HG04106,9.0,0,0.23464854019638826,0.27831580747331564,0.7839974971129866,0.6807635743621535
HG04107,11.0,1,0.6263082977799831,0.5994808643921766,0.8666938786053427,0.3547733601930365
HG04118,6.5,0,0.0862034237775664,0.2559330402541449,0.1216254713496081,0.9290077171519543
HG04131,11.0,1,0.20428302568293522,0.8870975868866048,0.8606041688961253,0.4651820315870292
HG04134,7.5,0,0.9763589658404471,0.7081816999794713,0.15583510846221726,0.24004079148368962
HG04140,15.5,1,0.9232197131052406,0.7491020484572419,0.39253145609215756,0.8705322980371513
HG04141,11.5,1,0.570754080432196,0.26412921979072934,0.3153407014058458,0.17270560536103463
HG04144,7.5,0,0.20264009945102013,0.3737695461954643,0.5977134687406808,0.5108734234965425
HG04146,11.0,1,0.048336575716941166,0.719788868623427,0.8823320153394802,0.7624523782295265
HG04152,8.0,0,0.2861025587893714,0.8759386132853294,0.4652776219921523,0.49069432207922836
HG04153,7.5,0,0.8244308117855428,0.5408430551335376,0.08484668886893476,0.4776322623830962
HG04155,7.5,0,0.5296444786424179,0.36750699042063273,0.051712145494766104,0.48896114170448435
HG04156,12.5,1,0.6432893900315356,0.052391307413748645,0.4928357467206457,0.5020730652988713
HG04158,9.0,0,0.5550570113832638,0.5104326174397662,0.49829612725004313,0.08342288701871814
HG04159,4.5,0,0.5808699850158943,0.8267040182666704,0.46922052851091756,0.2545202406919632
HG04161,12.5,1,0.26151041678809883,0.42059753020520696,0.8939922932460281,0.9581764218983871
HG04162,13.0,1,0.5249855275190995,0.1407849540745716,0.9698425167141276,0.9886966788617357
HG04164,21.5,1,0.7347183641901573,0.20554049008598407,0.8218734842197867,0.651041678609537
HG04171,6.0,0,0.8011935983115106,0.14529977088375678,0.7632416639667479,0.9562057654151185
HG04173,10.5,1,0.10985356113770117,0.24230083497065524,0.5895118893424942,0.26358570762777866
HG04176,10.5,1,0.9994877375759336,0.8738930587103136,0.3253651970549646,0.6638538902763926
HG04177,19.0,1,0.41002412787048503,0.6930393979598619,0.6298341711715099,0.4484834984214655
HG04180,9.0,0,0.4726581073668332,0.768434999116498,0.8073356944554126,0.4795997656837414
HG04182,15.0,1,0.10331535334190434,0.7810828279242248,0.6316254373852215,0.5395990084387243
HG04183,9.0,0,0.23288472291158824,0.7031170398989105,0.7705448723260325,0.06061300618816923
HG04185,15.0,1,0.8366704896311765,0.6122393005135635,0.6036924883341471,0.0665915465335778
HG04186,7.5,0,0.8101608828879344,0.22780094881903912,0.8298631587992751,0.818016311220113
HG04188,11.5,1,0.8808679968845239,0.32882281063495833,0.4681158977148594,0.3714070281802221
HG04189,7.0,0,0.2347797613163074,0.16853963700281327,0.6910733473861621,0.5739614082685064
HG04194,13.0,1,0.2768940821283875,0.5158681292172553,0.5580781885252089,0.6954146171776232
HG04195,10.5,1,0.4034288050717232,0.5188559321878504,0.5859722730059911,0.4698922820200142
HG04198,9.0,0,0.2817037167870088,0.756717261520961,0.8565758314772483,0.08631094763996505
HG04200,13.0,1,0.07383671288201821,0.3029334098251871,0.8672782846926773,0.24640122147010324
HG04202,10.0,0,0.3748752427729304,0.08777259466874587,0.23194325390999126,0.48252986314764335
HG04206,12.0,1,0.9643246604537916,0.7167359351189162,0.7965163050028513,0.22637662782791956
HG04209,7.5,0,0.621291761979286,0.1907047755052641,0.3422388171472651,0.1549619976117399
HG04210,15.0,1,0.3443901858421802,0.37930244608255315,0.07804882171823913,0.018441608105416285
HG04211,6.0,0,0.31096735468005643,0.17218315571966403,0.7665671597530125,0.6535310509249229
HG04212,7.5,0,0.8625527477818,0.8020451803641743,0.023344329826134325,0.6446917685162609
HG04214,6.0,0,0.9220060124587814,0.5374546322503809,0.14812359255520313,0.5320599416194352
HG04216,10.5,1,0.5148201094682185,0.42688375254362565,0.29450125735894084,0.9558116824268686
HG04219,9.0,0,0.07633598157102062,0.1963222460292351,0.2732346000662441,0.07626468316406265
HG04222,12.0,1,0.6977568022477297,0.4771402859250683,0.9372987033635579,0.9286650976697208
HG04225,11.0,1,0.8638198698973774,0.396671272171938,0.08833974077305806,0.08269307814638838
HG04227,12.0,1,0.7190804737354829,0.20716571513490334,0.5024673896721167,0.2826646635978449
HG04229,9.0,0,0.6329029481511365,0.37314813866025265,0.08859453404076656,0.1610334923267397
HG04235,9.0,0,0.7005156357111929,0.12961512087710658,0.26434050520874397,0.5856922959665991
HG04238,15.0,1,0.6532166491159574,0.7139500813723958,0.6626646869943851,0.38239402504921105
HG04239,6.0,0,0.04318125916383109,0.8419868932244614,0.6735713090923029,0.46963304591290655
NA06984,15.5,1,0.3225184107384329,0.641750157052788,0.7849634218334042,0.3474349227259298
NA06985,11.5,1,0.6872686517540988,0.0697742681546557,0.763178147512843,0.8263847080398745
NA06986,8.0,0,0.05378280334899721,0.36333964558295373,0.0807215270240822,0.775426418955834
NA06989,15.0,1,0.5643013075823665,0.004922716739665156,0.5839843528625414,0.6701069164537643
NA06994,9.0,0,0.9890004609285011,0.5804134365211445,0.2700984977032186,0.5376301087195364
NA07000,12.5,1,0.5947463969008322,0.5765143186960237,0.23040299439117395,0.9812204182069115
NA07037,6.0,0,0.37735139376111193,0.30058784981822073,0.7145623854627678,0.22972177579199715
NA07048,12.5,1,0.5963235473175159,0.2515942124663638,0.6094888722246103,0.007069538756808491
NA07051,15.5,1,0.5514981443848331,0.8485509114488177,0.09626065773317949,0.4988223638276993
NA07056,9.5,0,0.7193833777959865,0.14553175343931601,0.5537041772171741,0.832132509726449
NA07347,6.5,0,0.1669098689984474,0.7773402638680968,0.6898230999790367,0.6844799635107773
NA07357,17.0,1,0.11474989267633273,0.5226556776221761,0.6025477796323571,0.38959021369367663
NA10847,10.5,1,0.9861080120061837,0.3014768172305161,0.24322714815512325,0.5146185818718367
NA10851,15.0,1,0.28913797769970695,0.11548165380078501,0.24483752035094075,0.3254810131141441
NA11829,10.5,1,0.8547048285900208,0.693520488464485,0.37040357100269705,0.9511561486918448
NA11830,13.5,1,0.17065092736442955,0.3584618449347503,0.895483622707645,0.603871342138255
NA11831,7.0,0,0.29715856872838187,0.5518364203489847,0.9822925851300046,0.6250714015403948
NA11832,10.5,1,0.4422373789503977,0.06460130024401967,0.2011049816056253,0.22128556938851596
NA11840,7.5,0,0.18232445186486124,0.7444630024983041,0.9755897699276072,0.5797812309941791
NA11843,7.5,0,0.8355164346301148,0.07858408849784881,0.09495328635855194,0.3809193730610344
NA11881,8.0,0,0.34597293540380336,0.6516746888528313,0.40063807873941015,0.7010912003482457
NA11892,13.0,1,0.5734563086819546,0.12227665599063353,0.4179691031202021,0.4681617669645368
NA11893,6.0,0,0.9166205866848915,0.3852505910241856,0.4247556405547729,0.7175648584512103
NA11894,13.5,1,0.3757968170876489,0.35560048017351586,0.7890706921219339,0.13826521797017532
NA11918,10.5,1,0.4294243951788861,0.961456098026464,0.9196502805699107,0.7735889365179497
NA11919,10.5,1,0.0641213471272114,0.22485224790627412,0.2851257025937737,0.3709830677839778
NA11920,12.5,1,0.949995901840175,0.7139000482029882,0.5442885715083854,0.6147844126965021
NA11930,10.5,1,0.8905235530029408,0.003879694655555821,0.36900310748676346,0.9348080048988076
NA11931,7.0,0,0.38716503303862115,0.6162729266397609,0.3581192676694642,0.3070426226770868
NA11932,18.0,1,0.9329305693187309,0.32741377786228376,0.8534276437912639,0.9105286357755666
NA11933,12.5,1,0.3845078662715542,0.06346210159541199,0.6344729163978644,0.6687302657063164
NA11992,7.5,0,0.1673832372508084,0.7144913235202284,0.8338902142901389,0.6115470146864361
NA11994,15.0,1,0.7016604408605206,0.38362776266009846,0.8582486043583707,0.11655155321591837
NA11995,15.5,1,0.6150750110451191,0.33346735478010936,0.9039274250670655,0.978589255237907
NA12003,12.5,1,0.09609843897762194,0.17539109756389482,0.7883097969192604,0.3792240435542814
NA12004,12.0,1,0.23866936050827803,0.12266585244005823,0.26307415391569944,0.7127533064002116
NA12005,12.0,1,0.6697655287150855,0.42320677982149957,0.5133296239692315,0.6201856358574507
NA12006,9.0,0,0.22368696114493736,0.733902094830701,0.7333543002078335,0.9236193080432831
NA12043,12.5,1,0.25998715938371864,0.7351189828259298,0.5059943618156928,0.08986833874754374
NA12044,15.0,1,0.9943871272840413,0.037642703638567365,0.8707826587576708,0.03859423016182317
NA12045,15.5,1,0.2725953338438256,0.13710761061871446,0.8351229590851333,0.9813601356622578
NA12046,8.0,0,0.25550498526045695,0.12444319410274929,0.11867830805291424,0.379223034076808
NA12058,6.5,0,0.5135358120697677,0.5932723017749698,0.9324566115256344,0.5049252033740659
NA12144,11.5,1,0.03651437060594409,0.8250656568105358,0.1283949387145089,0.7420820041198882
NA12154,11.0,1,0.7594378396176708,0.4178944680396548,0.1562589720089691,0.7449607761397337
NA12155,8.5,0,0.38620824283342114,0.3945464577923944,0.7302305686500435,0.30586050766066697
NA12156,9.0,0,0.9128100772878325,0.20451124790927233,0.7079589122909127,0.5372559605954834
NA12234,9.0,0,0.5641918682613927,0.9259731307338165,0.49390411582995897,0.6547797570722939
NA12249,11.0,1,0.33277772248181725,0.024784213872739547,0.010850313753776875,0.16973396876384061
NA12272,15.0,1,0.6867537012861442,0.07139313774839917,0.6070431564871652,0.03645765142767621
NA12273,11.0,1,0.002714988677871455,0.4906225279900357,0.3026773329163932,0.5011063563196265
NA12275,9.0,0,0.12807042297525406,0.7525565447748357,0.836405873719946,0.7918829239043624
NA12282,7.0,0,0.11472074891039863,0.43724947214389454,0.06059517804143322,0.4156475010786451
NA12283,12.0,1,0.48191985293253714,0.16164334742931807,0.6369033867118125,0.3176238749216761
NA12286,11.0,1,0.5475553694187255,0.9989491477759128,0.11355302647295762,0.5494867734192833
NA12287,11.5,1,0.18575987519582804,0.904609533056545,0.8801657422063429,0.7607544432184067
NA12340,8.0,0,0.786358932759307,0.0134967309780476,0.8518728984439643,0.9738553350253072
NA12341,10.0,0,0.3500549366513538,0.8886131479288951,0.7589590676931249,0.03584225309625333
NA12342,5.5,0,0.4528836144874595,0.8638002507916321,0.3601834721875803,0.36106365685557573
NA12347,10.5,1,0.3906491782080421,0.6736743829891403,0.8816561747818109,0.2577053010825989
NA12348,10.0,0,0.35233540103338723,0.5484566489205929,0.16697159719058674,0.8177148253986438
NA12383,17.5,1,0.32322979292039467,0.6576765180961155,0.8796625259115358,0.23883905001813643
NA12399,7.0,0,0.6684922010046048,0.07762462559332861,0.8599492460190592,0.5020611949589834
NA12400,12.5,1,0.6879717482710797,0.12363709307787618,0.09406103979831959,0.3966482699095828
NA12413,15.0,1,0.8677898108909582,0.06958863173232144,0.14968935373056735,0.7592575978925603
NA12414,9.5,0,0.7955430276737171,0.8979427547051316,0.36945007129046825,0.9832611510621744
NA12489,12.0,1,0.20758887961730743,0.7187839175471058,0.2082720578250773,0.2299231892056388
NA12546,10.5,1,0.222859867071321,0.48979281334741487,0.07705558827557579,0.3982715298848126
NA12716,3.5,0,0.1342811881851036,0.8757025629544686,0.9054586730915506,0.9477434172419146
NA12717,12.5,1,0.31287339695102223,0.5979330649044311,0.21114850636742855,0.01696603877472369
NA12718,13.0,1,0.08371086135316907,0.7386823435115367,0.7223104625974891,0.04520997258496107
NA12748,15.0,1,0.31260696111632336,0.7462637163974264,0.7351483904696671,0.08851787002141276
NA12749,10.5,1,0.6234049738442223,0.9467131170097474,0.3623404865513332,0.7195316703753252
NA12750,15.0,1,0.7287272359420637,0.7460971580380055,0.0833814212995625,0.2564547009827217
NA12751,11.0,1,0.32798722248409595,0.3682812331266343,0.8819583164084533,0.93976778492464
NA12760,11.5,1,0.017446023705700253,0.6769731913263913,0.39860972506917536,0.6792738552680541
NA12761,9.0,0,0.1720265558768409,0.895669125468396,0.40676701003522164,0.33278631187353336
NA12762,12.5,1,0.21006725620191902,0.7932913181839342,0.9936919246405976,0.8255294127771646
NA12763,8.5,0,0.4164015660711059,0.6402426272839781,0.5869259139623934,0.7612295117512445
NA12775,12.5,1,0.5976360859130785,0.7612132435701651,0.7931956214870158,0.44213522801191596
NA12776,12.5,1,0.6331433958470308,0.8655646952139822,0.36338477350498355,0.8248638254258035
NA12777,15.0,1,0.5580164467050147,0.1932898344501367,0.058559611190366234,0.6257129090698142
NA12778,12.0,1,0.7914949164983576,0.04180465133365607,0.3102184663584615,0.4677819554045428
NA12812,9.0,0,0.7765137561405756,0.013333144634911975,0.6198802175774006,0.3593397188416919
NA12813,6.0,0,0.5263735466737389,0.1789011071212323,0.3321543859928976,0.08416558476647507
NA12814,7.5,0,0.2766023947467646,0.9093631034639363,0.9851828090161925,0.6996712692249585
NA12815,17.0,1,0.36057273555785774,0.4677475945705494,0.4514462656532674,0.666219857518379
NA12827,12.5,1,0.6196945335276978,0.26665292793578277,0.47478618502853165,0.940322667367545
NA12828,15.0,1,0.34045178283991384,0.1738829392206105,0.0090077240022719,0.49532916477702216
NA12829,12.0,1,0.3873723541879952,0.5379919330045164,0.8829434560604487,0.3318170869408009
NA12830,11.0,1,0.29642156308662493,0.05915486528653191,0.2737520293798289,0.9018772601470436
NA12842,12.0,1,0.25956265096409803,0.8010834050163316,0.4917774225349335,0.5355448852159349
NA12843,17.5,1,0.8701475964845831,0.713308820371451,0.9513914489896321,0.3198892159011495
NA12872,5.5,0,0.024895754706645512,0.5733651124574887,0.4238256910631345,0.5167065022235652
NA12873,4.5,0,0.5070980668844389,0.5061527125074088,0.2500595512944769,0.6491778870215148
NA12874,7.0,0,0.877218966532298,0.7068888217045164,0.191114309215068,0.48875503180048974
NA12878,14.5,1,0.41427516331337155,0.7469253944811147,0.5721942878364789,0.6118058594659854
NA12889,8.5,0,0.6997481946045458,0.6018294260425842,0.3815259495908391,0.37422127098240066
NA12890,11.5,1,0.6590274693428259,0.7077347567671737,0.7715065619597763,0.3967709321632703
NA18486,10.5,1,0.10237121461839926,0.7386884746146086,0.04218465510249625,0.0445446832406412
NA18488,6.0,0,0.6689645185235804,0.3382658551842116,0.5262787261921061,0.37593734190231065
NA18489,5.5,0,0.9637638564540628,0.08323707974120897,0.3070445136142226,0.8290466452239373
NA18498,8.0,0,0.613458857791351,0.016479106101580432,0.12540667867275246,0.19931720004354736
NA18499,7.5,0,0.033524814279701776,0.8590967667598811,0.9879387771414213,0.2019105451355564
NA18501,9.0,0,0.9596571500997693,0.8403095744095889,0.9635444164768854,0.9806628984394531
NA18502,10.5,1,0.8581252832923971,0.21096681705992437,0.2731039743725182,0.4807698670961701
NA18504,5.5,0,0.1024507658949414,0.5869123668026975,0.13164117368801276,0.6349991534332686
NA18505,6.5,0,0.4907535209188387,0.623334861565029,0.8517323905878683,0.45922962127755584
